"id_odsp","link_odsp","adv_stats","date","league","season","country","ht","at","fthg","ftag","odd_h","odd_d","odd_a","odd_over","odd_under","odd_bts","odd_bts_n"
"pAqG0Gp2/","/soccer/italy/serie-a-2012-2013/juventus-pescara-pAqG0Gp2/",TRUE,2013-04-06,"I1","2013","italy","Juventus","US Pescara",2,1,1.14,9.8,29,NA,NA,NA,NA
"pvLnmt3a/","/soccer/germany/bundesliga-2012-2013/dortmund-augsburg-pvLnmt3a/",TRUE,2013-04-06,"D1","2013","germany","Borussia Dortmund","FC Augsburg",4,2,1.57,4.7,7.1,NA,NA,NA,NA
"r9kEoJ5J/","/soccer/england/premier-league-2012-2013/stoke-city-aston-villa-r9kEoJ5J/",FALSE,2013-04-06,"E0","2013","england","Stoke City","Aston Villa",1,3,2.2,3.45,3.97,NA,NA,NA,NA
"tMI92L2n/","/soccer/germany/bundesliga-2012-2013/hamburger-freiburg-tMI92L2n/",TRUE,2013-04-06,"D1","2013","germany","Hamburg SV","SC Freiburg",0,1,2.38,3.6,3.3,NA,NA,NA,NA
"U51WMZSI/","/soccer/england/premier-league-2012-2013/reading-southampton-U51WMZSI/",FALSE,2013-04-06,"E0","2013","england","Reading","Southampton",0,2,3.77,3.6,2.22,NA,NA,NA,NA
"vDIemwyr/","/soccer/france/ligue-1-2012-2013/nancy-troyes-vDIemwyr/",TRUE,2013-04-06,"F1","2013","france","AS Nancy Lorraine","Troyes",1,0,2.16,3.4,4,NA,NA,NA,NA
"W2e9GQKE/","/soccer/spain/primera-division-2012-2013/dep-la-coruna-zaragoza-W2e9GQKE/",TRUE,2013-04-06,"SP1","2013","spain","Deportivo La Coruna","Real Zaragoza",3,2,2,3.7,4.4,NA,NA,NA,NA
"YkvvEXbG/","/soccer/spain/primera-division-2012-2013/real-sociedad-malaga-YkvvEXbG/",TRUE,2013-04-06,"SP1","2013","spain","Real Sociedad","Malaga",4,2,1.6,4.59,7.13,NA,NA,NA,NA
"zuC4oH5f/","/soccer/france/ligue-1-2012-2013/sochaux-ac-ajaccio-zuC4oH5f/",TRUE,2013-04-06,"F1","2013","france","Sochaux","AC Ajaccio",0,0,2.16,3.41,4.09,NA,NA,NA,NA
"2ii36IsK/","/soccer/france/ligue-1-2012-2013/reims-lyon-2ii36IsK/",TRUE,2013-04-07,"F1","2013","france","Stade de Reims","Lyon",1,0,3.7,3.25,2.35,NA,NA,NA,NA
"4x1BePrk/","/soccer/spain/primera-division-2012-2013/valencia-valladolid-4x1BePrk/",TRUE,2013-04-07,"SP1","2013","spain","Valencia","Real Valladolid",2,1,1.41,5.2,9.65,NA,NA,NA,NA
"6JpC1dVe/","/soccer/italy/serie-a-2012-2013/siena-parma-6JpC1dVe/",TRUE,2013-04-07,"I1","2013","italy","Siena","Parma",0,0,2.61,3.4,3.15,NA,NA,NA,NA
"AF17d5Tr/","/soccer/spain/primera-division-2012-2013/osasuna-espanyol-AF17d5Tr/",TRUE,2013-04-07,"SP1","2013","spain","Osasuna","Espanyol",0,2,2.22,3.35,4.09,NA,NA,NA,NA
"Aii33I0q/","/soccer/italy/serie-a-2012-2013/fiorentina-ac-milan-Aii33I0q/",TRUE,2013-04-07,"I1","2013","italy","Fiorentina","AC Milan",2,2,2.56,3.33,3.2,NA,NA,NA,NA
"dpBS9KNF/","/soccer/italy/serie-a-2012-2013/udinese-chievo-dpBS9KNF/",TRUE,2013-04-07,"I1","2013","italy","Udinese","Chievo Verona",3,1,1.87,3.55,5.7,NA,NA,NA,NA
"EL5X8vwM/","/soccer/italy/serie-a-2012-2013/napoli-genoa-EL5X8vwM/",TRUE,2013-04-07,"I1","2013","italy","Napoli","Genoa",2,0,1.42,5.09,9.9,NA,NA,NA,NA
"EVA8pyL0/","/soccer/france/ligue-1-2012-2013/lille-lorient-EVA8pyL0/",TRUE,2013-04-07,"F1","2013","france","Lille","Lorient",5,0,1.67,3.95,6.8,NA,NA,NA,NA
"I3Hancjl/","/soccer/france/ligue-1-2012-2013/st-etienne-evian-tg-I3Hancjl/",TRUE,2013-04-07,"F1","2013","france","St Etienne","Evian Thonon Gaillard",1,0,1.58,4.33,7.6,NA,NA,NA,NA
"IgCOA089/","/soccer/italy/serie-a-2012-2013/catania-cagliari-IgCOA089/",TRUE,2013-04-07,"I1","2013","italy","Catania","Cagliari",0,0,2.25,3.3,4,NA,NA,NA,NA
"Iu5Ffqbe/","/soccer/spain/primera-division-2012-2013/getafe-atl-madrid-Iu5Ffqbe/",TRUE,2013-04-07,"SP1","2013","spain","Getafe","Atletico Madrid",0,0,4.4,3.6,2.04,NA,NA,NA,NA
"IVcSNFDC/","/soccer/england/premier-league-2012-2013/qpr-wigan-IVcSNFDC/",FALSE,2013-04-07,"E0","2013","england","QPR","Wigan",1,1,3.24,3.55,3.3,NA,NA,NA,NA
"jcw0rIHU/","/soccer/germany/bundesliga-2012-2013/nurnberg-mainz-jcw0rIHU/",TRUE,2013-04-07,"D1","2013","germany","Nurnberg","Mainz",2,1,2.58,3.35,3.1,NA,NA,NA,NA
"lj6BRcEm/","/soccer/england/premier-league-2012-2013/chelsea-sunderland-lj6BRcEm/",FALSE,2013-04-07,"E0","2013","england","Chelsea","Sunderland",2,1,1.29,6.2,13,NA,NA,NA,NA
"MalIpwLP/","/soccer/england/premier-league-2012-2013/tottenham-everton-MalIpwLP/",FALSE,2013-04-07,"E0","2013","england","Tottenham","Everton",2,2,2.25,4.5,8.19,NA,NA,NA,NA
"Ofe72xGk/","/soccer/italy/serie-a-2012-2013/sampdoria-palermo-Ofe72xGk/",TRUE,2013-04-07,"I1","2013","italy","Sampdoria","Palermo",1,3,2.46,3.25,3.57,NA,NA,NA,NA
"OWCKBtg3/","/soccer/italy/serie-a-2012-2013/inter-atalanta-OWCKBtg3/",TRUE,2013-04-07,"I1","2013","italy","Internazionale","Atalanta",3,4,1.67,4.2,6.8,NA,NA,NA,NA
"St5FQHTg/","/soccer/england/premier-league-2012-2013/liverpool-west-ham-St5FQHTg/",FALSE,2013-04-07,"E0","2013","england","Liverpool","West Ham",0,0,1.32,6,12,NA,NA,NA,NA
"SUlIE4kR/","/soccer/spain/primera-division-2012-2013/celta-vigo-rayo-vallecano-SUlIE4kR/",TRUE,2013-04-07,"SP1","2013","spain","Celta Vigo","Rayo Vallecano",0,2,2.43,3.4,3.3,NA,NA,NA,NA
"WfNbpvmI/","/soccer/germany/bundesliga-2012-2013/hannover-vfb-stuttgart-WfNbpvmI/",TRUE,2013-04-07,"D1","2013","germany","Hannover 96","VfB Stuttgart",0,0,2.52,3.65,3.1,NA,NA,NA,NA
"z78NOeb6/","/soccer/england/premier-league-2012-2013/newcastle-utd-fulham-z78NOeb6/",FALSE,2013-04-07,"E0","2013","england","Newcastle","Fulham",1,0,1.91,3.8,4.59,NA,NA,NA,NA
"dG9JPyq0/","/soccer/england/premier-league-2012-2013/manchester-united-manchester-city-dG9JPyq0/",FALSE,2013-04-08,"E0","2013","england","Manchester Utd","Manchester City",1,2,2.6,3.35,3.2,NA,NA,NA,NA
"hC4y8bhS/","/soccer/italy/serie-a-2012-2013/as-roma-lazio-hC4y8bhS/",TRUE,2013-04-08,"I1","2013","italy","AS Roma","Lazio",1,1,2.12,3.65,3.92,NA,NA,NA,NA
"vegOhNS7/","/soccer/spain/primera-division-2012-2013/sevilla-ath-bilbao-vegOhNS7/",TRUE,2013-04-08,"SP1","2013","spain","Sevilla","Athletic Bilbao",2,1,1.67,4.05,6.4,NA,NA,NA,NA
"lpsbtVop/","/soccer/germany/bundesliga-2012-2013/freiburg-hannover-lpsbtVop/",TRUE,2013-04-12,"D1","2013","germany","SC Freiburg","Hannover 96",3,1,1.79,3.85,5.4,NA,NA,NA,NA
"QPW450CD/","/soccer/spain/primera-division-2012-2013/betis-sevilla-QPW450CD/",TRUE,2013-04-12,"SP1","2013","spain","Real Betis","Sevilla",3,3,2.87,3.52,2.8,NA,NA,NA,NA
"Yg6GDZlm/","/soccer/france/ligue-1-2012-2013/valenciennes-st-etienne-Yg6GDZlm/",TRUE,2013-04-12,"F1","2013","france","Valenciennes","St Etienne",0,0,4.09,3.52,2.1,NA,NA,NA,NA
"0rBnm1Kd/","/soccer/germany/bundesliga-2012-2013/greuther-furth-dortmund-0rBnm1Kd/",TRUE,2013-04-13,"D1","2013","germany","SpVgg Greuther Furth","Borussia Dortmund",1,6,7.7,4.9,1.49,NA,NA,NA,NA
"2y7I0aXb/","/soccer/germany/bundesliga-2012-2013/bayern-munich-nurnberg-2y7I0aXb/",TRUE,2013-04-13,"D1","2013","germany","Bayern Munich","Nurnberg",4,0,1.32,6.2,12.48,NA,NA,NA,NA
"6L9iT34K/","/soccer/spain/primera-division-2012-2013/levante-dep-la-coruna-6L9iT34K/",TRUE,2013-04-13,"SP1","2013","spain","Levante","Deportivo La Coruna",0,4,2.41,3.5,3.3,NA,NA,NA,NA
"dKNLsA4o/","/soccer/england/premier-league-2012-2013/southampton-west-ham-dKNLsA4o/",FALSE,2013-04-13,"E0","2013","england","Southampton","West Ham",1,1,1.81,4,5.09,NA,NA,NA,NA
"f37CEFZt/","/soccer/france/ligue-1-2012-2013/brest-reims-f37CEFZt/",TRUE,2013-04-13,"F1","2013","france","Brest","Stade de Reims",0,2,2.75,3.2,3.22,NA,NA,NA,NA
"f3osazzf/","/soccer/france/ligue-1-2012-2013/troyes-paris-sg-f3osazzf/",TRUE,2013-04-13,"F1","2013","france","Troyes","Paris Saint-Germain",0,1,6,4.13,1.71,NA,NA,NA,NA
"fFqwJQRp/","/soccer/england/premier-league-2012-2013/reading-liverpool-fFqwJQRp/",FALSE,2013-04-13,"E0","2013","england","Reading","Liverpool",0,0,7.83,5.09,1.47,NA,NA,NA,NA
"hQaVccHH/","/soccer/germany/bundesliga-2012-2013/wolfsburg-hoffenheim-hQaVccHH/",TRUE,2013-04-13,"D1","2013","germany","VfL Wolfsburg","TSG Hoffenheim",2,2,2.24,3.57,3.6,NA,NA,NA,NA
"KSTd7Ms1/","/soccer/spain/primera-division-2012-2013/valladolid-getafe-KSTd7Ms1/",TRUE,2013-04-13,"SP1","2013","spain","Real Valladolid","Getafe",2,1,2.16,3.55,3.85,NA,NA,NA,NA
"lQpobfk0/","/soccer/france/ligue-1-2012-2013/evian-tg-rennes-lQpobfk0/",TRUE,2013-04-13,"F1","2013","france","Evian Thonon Gaillard","Stade Rennes",4,2,2.42,3.32,3.5,NA,NA,NA,NA
"nZPAMc7L/","/soccer/italy/serie-a-2012-2013/atalanta-fiorentina-nZPAMc7L/",TRUE,2013-04-13,"I1","2013","italy","Atalanta","Fiorentina",0,2,3.7,3.55,2.25,NA,NA,NA,NA
"O0zl9rDl/","/soccer/spain/primera-division-2012-2013/malaga-osasuna-O0zl9rDl/",TRUE,2013-04-13,"SP1","2013","spain","Malaga","Osasuna",1,0,1.86,3.85,5,NA,NA,NA,NA
"phvfdYJC/","/soccer/france/ligue-1-2012-2013/bordeaux-montpellier-phvfdYJC/",TRUE,2013-04-13,"F1","2013","france","Bordeaux","Montpellier",4,2,2.4,3.25,3.8,NA,NA,NA,NA
"r7t2uk1j/","/soccer/germany/bundesliga-2012-2013/mainz-hamburger-r7t2uk1j/",TRUE,2013-04-13,"D1","2013","germany","Mainz","Hamburg SV",1,2,1.88,3.85,4.8,NA,NA,NA,NA
"SGqkcE46/","/soccer/france/ligue-1-2012-2013/lorient-bastia-SGqkcE46/",TRUE,2013-04-13,"F1","2013","france","Lorient","Bastia",4,1,1.91,3.75,4.7,NA,NA,NA,NA
"t0sw0GKm/","/soccer/france/ligue-1-2012-2013/ac-ajaccio-nancy-t0sw0GKm/",TRUE,2013-04-13,"F1","2013","france","AC Ajaccio","AS Nancy Lorraine",1,1,2.36,3.35,3.62,NA,NA,NA,NA
"tpVluHrm/","/soccer/england/premier-league-2012-2013/arsenal-norwich-tpVluHrm/",FALSE,2013-04-13,"E0","2013","england","Arsenal","Norwich City",3,1,1.3,6.5,14,NA,NA,NA,NA
"txVh82Sf/","/soccer/spain/primera-division-2012-2013/espanyol-valencia-txVh82Sf/",TRUE,2013-04-13,"SP1","2013","spain","Espanyol","Valencia",3,3,3.2,3.65,2.38,NA,NA,NA,NA
"vZ9jnLZ2/","/soccer/germany/bundesliga-2012-2013/dusseldorf-werder-bremen-vZ9jnLZ2/",TRUE,2013-04-13,"D1","2013","germany","Fortuna Dusseldorf","Werder Bremen",2,2,2.84,3.53,2.74,NA,NA,NA,NA
"WABMaJn5/","/soccer/germany/bundesliga-2012-2013/schalke-bayer-leverkusen-WABMaJn5/",TRUE,2013-04-13,"D1","2013","germany","Schalke 04","Bayer Leverkusen",2,2,2.81,3.51,2.82,NA,NA,NA,NA
"WvNdDgU7/","/soccer/italy/serie-a-2012-2013/pescara-siena-WvNdDgU7/",TRUE,2013-04-13,"I1","2013","italy","US Pescara","Siena",2,3,3.85,3.55,2.18,NA,NA,NA,NA
"WYN1xFS5/","/soccer/england/premier-league-2012-2013/everton-qpr-WYN1xFS5/",FALSE,2013-04-13,"E0","2013","england","Everton","QPR",2,0,1.53,4.59,8.36,NA,NA,NA,NA
"z7Uhvybg/","/soccer/england/premier-league-2012-2013/aston-villa-fulham-z7Uhvybg/",FALSE,2013-04-13,"E0","2013","england","Aston Villa","Fulham",1,1,2.38,3.43,3.52,NA,NA,NA,NA
